ra,dec,source,epoch number,alpha,uv_brevity_flux,uv_brevity_error,uv_brevity_luminosity,xr_brevity_flux,xr_brevity_error,xr_brevity_luminosity,SRCID,DETID
34.882767774319,-4.2229194678653,787,3,-1.609696,2.914671e-16,1.63744e-17,30.471715,9.424077e-15,2.87352e-15,26.277615,204049673010011,107935802010017
34.890664571918,-5.8220530485774,788,1,-1.313562,4.164518e-17,3.384318e-18,29.032691,1.0113e-14,2.63809e-15,25.610174,205539108010014,105539108010014
34.890867577873,-4.089723531768,789,1,-1.624302,9.404386e-17,9.25693e-18,29.897905,2.898231e-15,1.16773e-15,25.665747,204049673010025,107851004010021
34.90079499016,-3.8007395897288,790,1,-1.168749,1.620637e-17,2.512823e-18,27.844898,1.133501e-14,2.3859e-15,24.799694,204049677010005,104049677010005
34.902306063847,-3.5664224429663,791,1,-1.527288,2.685777e-17,4.672926e-18,28.876104,1.789361e-15,1.96289e-15,24.896718,205539118010029,105539118010029
34.91128333111,-3.4190818281525,792,1,-1.970229,1.665043e-16,4.171646e-18,29.22217,8.820725e-16,1.88443e-15,24.088692,200379826010010,105539118010004
34.912059713989,-3.4696602042741,793,1,-1.338544,3.737799e-17,4.520625e-18,29.690845,5.807547e-15,2.77595e-15,26.203238,200379826010061,105539118010005
34.934499433598,-5.3485159015697,794,3,-1.493164,1.266668e-16,1.857232e-17,29.174925,1.15402e-14,2.92383e-15,25.284451,201123708010025,107804524010011
34.93483737975,-5.3482458312749,794,3,-1.496856,1.663615e-16,1.739381e-17,29.293315,1.482461e-14,2.91107e-15,25.393221,201123708010025,107851007010005
34.934946155776,-5.3483462281613,794,3,-1.56877,1.216309e-16,7.876284e-18,29.157306,7.040446e-15,3.96751e-15,25.069838,201123708010025,107935805010013
34.944606296303,-7.9756050228208,795,1,-1.639234,5.19829e-16,1.491586e-17,30.568217,1.513641e-14,6.03741e-15,26.297153,206553438400009,106553438400009
34.945847507914,-5.9236712255056,796,1,-1.400809,3.349856e-17,4.584297e-18,28.742825,5.111196e-15,1.75942e-15,25.092984,204049656010035,105539108010008
34.946078031547,-4.6318389236247,797,2,-1.658543,2.368989e-16,8.242708e-18,30.515804,5.330947e-15,1.66479e-15,26.19443,200379823010017,107851005010014
34.946297216279,-4.6322576862387,797,2,-1.761807,1.848915e-16,7.698997e-18,30.408158,2.239249e-15,1.67795e-15,25.817728,200379823010017,107935803010021
34.95486131642,-7.6302781025897,798,1,-1.45603,3.732802e-16,1.371083e-17,30.544766,3.08571e-14,6.91053e-15,26.751046,206553438390002,106553438390002
34.960545537797,-4.0279335226007,799,1,-1.291293,3.679409e-17,9.127707e-18,28.718211,1.102421e-14,2.35758e-15,25.353716,204049673010067,107851004010010
34.962204335822,-3.7676706399127,800,1,-1.33207,4.459796e-17,2.860766e-18,29.433258,8.446273e-15,2.60433e-15,25.962519,204049677010004,104049677010004
34.962861540461,-4.6832734960856,801,2,-1.808663,6.919935e-17,4.507918e-18,29.951173,6.430203e-16,7.94665e-16,25.238659,200379820010066,107851005010028
34.962942655729,-4.6833868329295,801,2,-1.830833,7.286283e-17,4.295242e-18,29.973577,5.927379e-16,1.18264e-15,25.203297,200379820010066,107935803010024
34.967277322453,-4.1555115858397,802,3,-1.304561,2.035171e-16,1.790497e-17,29.724287,5.212066e-14,6.20497e-15,26.325223,200379824010001,107935802010001
34.967310192806,-4.1555713768277,802,3,-1.337969,2.694232e-16,4.142206e-17,29.846121,5.646729e-14,3.39135e-15,26.36001,200379824010001,107851004010001
34.967354892716,-4.1554941229968,802,3,-1.330852,2.463684e-16,1.795928e-17,29.807271,5.388786e-14,5.76193e-15,26.339704,200379824010001,104049673010001
34.968536053901,-4.880846015029,803,2,-1.541009,1.474682e-16,7.763647e-18,30.442323,6.232001e-15,1.24674e-15,26.427187,201123703010016,101123703010016
34.968540913252,-4.8804862932449,803,2,-1.556696,6.292866e-17,4.287513e-18,30.072473,2.420502e-15,1.24319e-15,26.016465,201123703010016,107851008010049
34.988692501344,-4.6647193318565,804,2,-1.843898,1.650788e-15,1.033681e-17,31.548266,1.095289e-14,3.06522e-15,26.743945,200379820010042,107935803010002
34.988708707497,-4.6647232346515,804,2,-1.862162,1.683784e-15,5.039681e-17,31.556861,1.001239e-14,1.77809e-15,26.704954,200379820010042,107851005010006
34.992293837737,-4.285378796561,805,1,-1.50122,1.716604e-16,9.316563e-18,30.472131,9.406991e-15,2.4072e-15,26.560667,200379824010053,107851004010009
34.994305395888,-4.8642928218936,806,1,-1.397395,7.962899e-17,4.416398e-18,30.104364,8.295509e-15,1.66623e-15,26.463419,201123703010040,107851008010013
34.999465846858,-8.072420460676,807,1,-1.405113,1.223981e-16,8.17179e-18,29.537266,1.69582e-14,5.87576e-15,25.876211,206553438400002,106553438400002
35.000935364336,-4.6632105782389,808,2,-1.402943,5.230067e-17,1.419635e-17,28.47024,8.785454e-15,1.64937e-15,24.81484,200379820010007,107851005010003
35.001069347261,-4.663315198777,808,2,-1.647585,6.764804e-17,4.799861e-18,28.581988,2.618733e-15,2.58776e-15,24.289167,200379820010007,107935803010017
35.006883247056,-5.3714531627903,809,2,-1.518603,3.323469e-16,7.552489e-18,30.903182,1.5037e-14,3.63837e-15,26.946425,201471114010007,107935805010001
35.007049380836,-5.3717191299055,809,2,-1.613138,2.6925e-16,3.282655e-18,30.811746,6.908952e-15,2.60175e-15,26.608676,201471114010007,104049666010005
35.008623303455,-5.0171691867155,810,2,-1.564097,2.649273e-16,1.530417e-17,30.638885,1.00805e-14,2.22061e-15,26.563592,201123703010003,107851008010007
35.008761804525,-5.0172305365073,810,2,-1.686632,4.69618e-16,1.579529e-17,30.887503,8.567083e-15,1.20021e-15,26.492943,201123703010003,101123703010003
35.010499413909,-5.6697761438232,811,1,-1.450426,2.444796e-16,6.128774e-18,30.550322,1.895851e-14,4.23228e-15,26.771202,201471114010017,105539108010005
35.012851955428,-3.8797434844404,812,1,-1.419733,2.888296e-16,5.932824e-18,29.971575,3.589987e-14,3.46595e-15,26.272426,204049677010001,104049677010001
35.018166412926,-5.4700814384405,813,3,-1.517026,2.196642e-16,7.800572e-18,30.249459,1.29859e-14,3.33912e-15,26.296813,201471114010012,107935805010003
35.018210431071,-5.4702626768617,813,3,-1.645623,1.233551e-16,3.749035e-18,29.998857,3.371359e-15,2.05661e-15,25.711146,201471114010012,101471114010012
35.018297153022,-5.4701741790326,813,3,-1.567652,1.872402e-16,1.5333e-17,30.180099,8.169642e-15,1.70688e-15,26.095544,201471114010012,107851007010007
35.020531332401,-2.7537758556946,814,1,-1.418873,2.925694e-16,7.568073e-18,30.326505,3.184329e-14,5.23663e-15,26.629597,201471102010003,101471102010003
35.02217210474,-5.3210422465008,815,1,-1.759907,1.218908e-16,2.9184e-18,30.353971,1.38995e-15,1.0575e-15,25.768492,204049666010021,104049666010021
35.023020143723,-5.1580382024858,816,2,-1.562841,3.678223e-16,3.825832e-17,30.273442,1.800152e-14,3.2928e-15,26.201423,201123703010031,107804524010001
35.023283004232,-5.1580458401004,816,2,-1.636089,1.815194e-16,5.325096e-18,29.966727,5.724587e-15,1.70155e-15,25.703858,201123703010031,104049666010002
35.029654571536,-5.8848898614619,817,1,-1.464758,7.401232e-17,2.855147e-18,30.314839,4.437895e-15,1.46786e-15,26.498376,204049656010022,105539108010009
35.047003456513,-4.4200892385909,818,2,-1.738956,2.737233e-16,1.139117e-17,30.40186,4.160726e-15,1.07054e-15,25.870968,200379823010032,107851006010006
35.047277051006,-4.420170338127,818,2,-1.67645,1.323783e-16,1.665015e-17,30.086365,2.927771e-15,1.88427e-15,25.718336,200379823010032,100379823010032
35.048382104868,-4.6723296720128,819,2,-1.40894,3.088485e-17,4.998005e-18,28.998399,4.098852e-15,1.14854e-15,25.327372,200379820010058,107851005010015
35.048392653688,-4.672482409079,819,2,-1.421459,2.611118e-17,4.20162e-18,28.92548,3.214587e-15,1.67203e-15,25.221835,200379820010058,107935803010019
35.050814679829,-3.6865376138064,820,1,-1.425422,6.877117e-16,7.938054e-18,28.971263,1.10688e-13,9.41601e-15,25.257293,200379826010002,104049677010002
35.053364211218,-5.3348037721662,821,2,-1.574633,9.994594e-17,4.43641e-18,30.087573,3.82802e-15,3.26659e-15,25.984829,201471114010056,107935805010011
35.053605471134,-5.3347213852373,821,2,-1.646791,1.217946e-16,4.842828e-18,30.173436,3.025709e-15,1.08319e-15,25.882682,201471114010056,107851007010036
35.054573682685,-4.85389511524,822,1,-1.302857,2.483955e-16,2.342041e-17,30.067479,5.865378e-14,3.3903e-15,26.672853,201123703010013,107851008010001
35.059632484044,-4.4880607720103,823,1,-1.751994,5.779912e-16,2.517705e-17,31.221577,6.128043e-15,1.32033e-15,26.656714,200379823010004,107851006010007
35.059725080352,-3.7666834709972,824,1,-1.2321,2.000071e-17,3.865821e-18,28.143693,9.194722e-15,2.26001e-15,24.933426,204049677010011,104049677010011
35.0687214742,-4.5359025181314,825,1,-1.691993,1.265035e-16,4.736868e-18,30.238901,2.334709e-15,2.88591e-15,25.830373,200379823010041,107935803010050
35.103232678793,-5.0421908324558,826,2,-1.164415,1.041706e-16,5.250875e-18,28.529975,7.631706e-14,8.04325e-15,25.496064,201123703010001,104049666010001
35.103340958649,-5.0421634962502,826,2,-1.282563,1.993899e-16,3.812354e-17,28.811933,7.190228e-14,6.1075e-15,25.470185,201123703010001,107851008010002
35.10461870716,-4.7483715710132,827,4,-1.66152,1.676631e-16,6.941541e-18,29.722752,4.906827e-15,3.04796e-15,25.393621,200379820010010,107935803010006
35.104658266861,-4.748056515563,827,4,-1.641888,1.715041e-16,1.674646e-17,29.732589,5.646649e-15,1.74159e-15,25.454611,200379820010010,107851005010019
35.104767179554,-4.7483529389784,827,4,-1.532893,1.834976e-16,4.380067e-18,29.761945,1.161809e-14,2.72883e-15,25.767955,200379820010010,100379820010010
35.104915327618,-4.7480748729283,827,4,-1.652233,1.390655e-16,3.356994e-17,29.641534,4.303093e-15,1.60229e-15,25.336601,200379820010010,107851008010020
35.11155954852,-3.6555162597555,828,1,-1.582207,2.706154e-16,3.986949e-18,30.703545,8.944639e-15,3.33552e-15,26.581066,200379826010017,100379826010017
35.112380489594,-5.4048599157625,829,2,-1.257909,3.501719e-17,2.705685e-18,29.700127,8.648344e-15,2.4229e-15,26.422614,201471114010015,101471114010015
35.112414672343,-5.4047712611418,829,2,-1.294924,4.625133e-17,3.987064e-18,29.82097,9.148143e-15,3.01695e-15,26.447014,201471114010015,107935805010005
35.112782525178,-4.9926727631069,830,1,-1.461842,1.158224e-16,4.594918e-18,30.325131,7.927509e-15,1.98022e-15,26.516267,201123703010029,107851008010012
35.112916604379,-4.593846445834,831,1,-1.210572,4.376435e-17,4.186243e-18,29.586743,1.598129e-14,4.52193e-15,26.432569,200379821010072,107935803010010
35.113744610294,-4.8543642092576,832,1,-1.418463,2.754078e-16,4.490734e-18,30.662319,2.501228e-14,3.23198e-15,26.966479,200379820010005,100379820010005
35.115122345614,-4.8258967300169,833,1,-1.092037,3.707745e-17,3.534379e-18,29.66564,2.557122e-14,2.76569e-15,26.820312,200379820010002,100379820010002
35.12077833955,-4.9673448944674,834,2,-1.450764,1.22926e-16,4.631043e-18,30.451038,8.462556e-15,1.57984e-15,26.671039,201123703010048,107851008010009
35.1208434034,-4.967584739072,834,2,-1.474357,1.325814e-16,3.052746e-18,30.483877,7.922579e-15,2.25128e-15,26.642404,201123703010048,100379820010021
35.12106771117,-4.1247641153597,835,2,-1.356559,5.659671e-17,2.591637e-18,29.673351,8.709994e-15,1.80383e-15,26.138805,200379824010011,100379824010011
35.121093755754,-4.1244962505499,835,2,-1.534737,6.655293e-17,4.750353e-18,29.743727,3.516793e-15,1.05329e-15,25.744934,200379824010011,107851009010013
35.124745424553,-3.553298654266,836,1,-1.356887,3.636745e-17,2.613318e-18,29.325078,5.983686e-15,1.84376e-15,25.789677,200379826010006,100379826010006
35.130884770746,-5.87589976172,837,1,-1.52629,1.060346e-16,4.999538e-18,29.314462,7.466737e-15,2.6425e-15,25.337676,204049656010004,105539108010011
35.133911559602,-3.5090036471222,838,1,-1.472696,6.960134e-17,3.02239e-18,29.093664,6.834856e-15,2.23227e-15,25.256519,200379826010005,100379826010005
35.134420452895,-4.7048999775723,839,2,-1.689748,2.543128e-16,5.235895e-18,30.424011,5.057771e-15,1.71975e-15,26.021333,200379820010012,100379820010012
35.134463237687,-4.7047103644647,839,2,-1.675723,3.133288e-16,3.344571e-17,30.514643,6.778509e-15,1.99334e-15,26.148508,200379820010012,107851005010012
35.134711095976,-4.0589468772684,840,2,-1.341331,1.194845e-16,5.123492e-18,29.644318,2.330289e-14,3.10059e-15,26.149447,200379824010003,100379824010003
35.135088885642,-4.0590118187906,840,2,-1.524528,3.19599e-16,3.539767e-17,30.071612,2.076729e-14,2.88031e-15,26.099417,200379824010003,107851009010004
35.136497075615,-4.1920462461803,841,2,-1.631014,3.038683e-16,4.732253e-18,30.818435,7.208012e-15,1.51171e-15,26.568789,200379824010006,100379824010006
35.136593768943,-4.1921973928677,841,2,-1.526129,2.09466e-16,5.452134e-18,30.656863,9.32233e-15,1.63843e-15,26.680498,200379824010006,107851009010008
35.138433251525,-5.5114074248444,842,2,-1.782713,5.571098e-16,6.246835e-18,31.015507,5.535374e-15,1.73664e-15,26.370607,201471114010006,101471114010006
35.138464471051,-5.5113578637523,842,2,-1.698306,6.079863e-16,1.719509e-17,31.05346,1.002361e-14,2.29421e-15,26.628484,201471114010006,107851007010008
35.140816425133,-5.8423342664352,843,1,-1.256886,3.622742e-17,4.480073e-18,29.503362,1.00259e-14,2.85121e-15,26.228516,204049656010014,105539108010007
35.14345272778,-4.2511268127678,844,2,-1.53766,1.077841e-16,2.662545e-18,30.289795,4.692407e-15,1.40438e-15,26.283385,200379824010012,100379824010012
35.143855839864,-4.2509631943045,844,2,-1.447294,1.026818e-16,4.630747e-18,30.268734,7.687527e-15,1.89747e-15,26.497776,200379824010012,107851009010018
35.145610035282,-5.4990152149408,845,2,-1.717353,1.497491e-15,1.02502e-17,31.493198,2.139449e-14,5.83353e-15,27.018594,201471114010001,107935805010002
35.145628260455,-5.4988879309967,845,2,-1.694535,1.819564e-15,8.152358e-18,31.577801,2.980972e-14,3.60686e-15,27.16265,201471114010001,101471114010001
35.152781760323,-4.8578714424382,846,2,-1.491093,7.589291e-17,4.941535e-18,29.598933,5.687301e-15,1.32797e-15,25.713855,200379820010024,107851008010027
35.153256387326,-4.8578282562215,846,2,-1.667909,1.006288e-16,3.477055e-18,29.721454,2.610533e-15,1.0741e-15,25.375678,200379820010024,100379820010024
35.154097775832,-3.5233234068227,847,1,-1.386119,2.693777e-17,2.593303e-18,29.566169,3.116643e-15,1.31703e-15,25.954604,200379826010022,100379826010022
35.166796831627,-8.7627433504305,848,1,-1.802009,4.215809e-16,1.444973e-17,30.119836,5.317391e-15,4.6086e-15,25.424658,206553438420005,106553438420005
35.173362308331,-3.4502298876385,849,1,-1.614761,5.871386e-17,3.0199e-18,29.122096,2.384958e-15,1.22365e-15,24.914799,200379826010004,100379826010004
35.185159586506,-5.1517476762496,850,2,-1.936605,2.668427e-16,4.718774e-18,30.768963,1.007619e-15,1.12997e-15,25.723094,201471113010036,107935807010013
35.185474512129,-5.1517122820854,850,2,-1.808473,3.072241e-16,5.293844e-18,30.830163,2.50234e-15,1.59018e-15,26.118144,201471113010036,107851011010022
35.203406447283,-4.1388394498965,851,1,-1.500519,2.612434e-17,4.47958e-18,29.131048,1.85361e-15,8.00271e-16,25.221411,200379824010022,107851009010011
35.211660855543,-3.4890763052581,852,1,-1.354737,2.604317e-17,3.262298e-18,28.150877,5.860375e-15,1.98061e-15,24.621077,200379826010013,100379826010013
35.229969893671,-6.026628200333,853,2,-1.364709,1.284591e-16,4.564421e-18,30.023261,1.887899e-14,4.60162e-15,26.46748,204049655010015,105539110010006
35.230010177435,-6.0267626383117,853,2,-1.327382,1.329703e-16,3.556156e-18,30.038251,2.444689e-14,5.12687e-15,26.579725,204049655010015,104049659010006
35.230178729927,-3.2043417336709,854,1,-1.112619,1.933552e-17,3.100187e-18,29.061388,1.371261e-14,3.48895e-15,26.162433,200379827010017,100379827010017
35.241875287399,-5.3269876009399,855,2,-1.666544,2.712907e-16,3.282245e-17,30.19613,6.969055e-15,1.44704e-15,25.85391,201471113010005,107851010010001
35.241908539527,-5.3269392787337,855,2,-1.493047,1.795589e-16,1.542867e-17,30.016902,1.306159e-14,2.67752e-15,26.126732,201471113010005,107935807010002
35.244048673571,-3.4647330107417,856,1,-1.483195,5.205659e-17,2.68854e-18,29.569641,3.864083e-15,1.41239e-15,25.705141,200379826010003,100379826010003
35.246859129605,-4.6556597529749,857,2,-1.587218,1.709396e-16,1.459555e-17,30.144871,6.619097e-15,1.69063e-15,26.009336,200379820010034,107935806010006
35.246894203456,-4.6556162120612,857,2,-1.617456,1.640989e-16,1.510175e-17,30.127134,5.300023e-15,1.49448e-15,25.912815,200379820010034,107851013010008
35.247809772588,-4.8214811676068,858,2,-1.70162,1.294745e-15,3.124033e-17,31.211856,2.300518e-14,3.94423e-15,26.778245,200379820010004,107935808010001
35.247868989596,-4.8215678168265,858,2,-1.753548,1.345486e-15,7.291403e-18,31.228551,1.75074e-14,2.49315e-15,26.659641,200379820010004,100379820010004
35.250868560168,-2.8169817542675,859,1,-1.561345,3.536224e-16,7.152981e-18,30.634348,1.468331e-14,3.50792e-15,26.566226,201471101010014,101471102010005
35.251168975761,-3.6144246202819,860,1,-1.536303,1.523098e-16,6.894745e-18,29.707208,9.36268e-15,2.76619e-15,25.704333,200379826010009,100379826010009
35.251307887263,-4.432493375663,861,3,-1.242318,7.614988e-17,5.066978e-18,29.51,2.62966e-14,3.21812e-15,26.273111,200379821010003,107851014010003
35.251491121466,-4.4329184211545,861,3,-1.186123,5.585875e-17,4.438155e-18,29.375422,2.702332e-14,6.37773e-15,26.28495,200379821010003,107935809010003
35.251562740084,-4.4329735231288,861,3,-1.427752,2.463203e-16,4.857683e-18,30.019831,2.79626e-14,3.5302e-15,26.299789,200379821010003,100379821010003
35.251699524453,-4.9551092565603,862,4,-1.838496,1.820037e-16,3.311501e-17,29.815317,1.8057e-15,1.32293e-15,25.025072,200379820010009,107851008010029
35.251700285578,-4.9550578843246,862,4,-1.548009,1.166451e-16,4.769978e-18,29.622103,6.611554e-15,2.08289e-15,25.58873,200379820010009,100379820010009
35.251777087252,-4.9552659416448,862,4,-1.622924,1.847219e-16,1.710802e-17,29.821755,6.679786e-15,1.84869e-15,25.593189,200379820010009,107935808010005
35.251777403949,-4.9551163079694,862,4,-1.760988,1.69837e-16,3.412073e-17,29.785269,2.682542e-15,1.278e-15,25.196973,200379820010009,107851012010010
35.252664094778,-5.6043279990736,863,1,-1.534117,7.766264e-17,3.435849e-18,29.801318,4.137226e-15,2.21906e-15,25.804139,201471114010023,101471114010023
35.256600750085,-3.9849882140818,864,2,-1.240518,2.061984e-17,2.348902e-18,28.912542,7.279335e-15,2.69278e-15,25.680344,200379825010008,100379824010023
35.256629147923,-3.9850844093514,864,2,-1.125087,1.489101e-17,2.425482e-18,28.771181,1.050719e-14,3.04708e-15,25.839739,200379825010008,100379825010008
35.259703000578,-4.4335810765163,865,1,-1.201086,1.874772e-17,2.056664e-18,28.997464,7.984675e-15,2.01268e-15,25.868005,200379821010016,100379821010016
35.262908489213,-5.7553942711368,866,1,-1.510816,3.278624e-16,5.654447e-18,30.065521,2.327417e-14,3.59941e-15,26.129053,204049655010002,105539107010001
35.269270193799,-4.7113413048126,867,3,-1.627518,1.760494e-16,1.614115e-17,30.023919,5.678374e-15,2.13474e-15,25.783383,200379820010015,107851013010012
35.269350890906,-4.7111032715267,867,3,-1.596702,1.579805e-16,3.815637e-18,29.976888,6.130318e-15,2.02969e-15,25.816642,200379820010015,100379820010015
35.269390020454,-4.7110918426549,867,3,-1.472974,2.000721e-16,1.59151e-17,30.079471,1.630959e-14,2.52981e-15,26.241602,200379820010015,107935806010003
35.27041689165,-6.1245561335012,868,1,-1.40093,8.662997e-17,2.612884e-18,30.453897,7.262611e-15,2.96648e-15,26.80374,204049659010016,104049659010016
35.271732763866,-3.9336661862601,869,1,-1.173387,3.357967e-17,2.718854e-18,28.264039,2.241772e-14,3.80535e-15,25.206752,200379825010003,100379825010003
35.273546841002,-4.6837363351138,870,1,-1.212071,6.658016e-17,4.462698e-18,28.119714,3.779589e-14,3.56022e-15,24.961634,200379820010001,107935806010001
35.27506679117,-4.3077179137452,871,1,-1.665908,1.165694e-16,4.620432e-18,30.158904,2.576032e-15,3.24082e-15,25.818342,200379821010085,107935809010024
35.277054027677,-5.0996634904117,872,3,-1.218011,3.738337e-17,4.343792e-18,29.257932,1.461171e-14,2.67077e-15,26.084376,201471113010003,101471113010003
35.277243145693,-5.0995115247301,872,3,-1.266215,3.313671e-17,4.300304e-18,29.205563,9.699205e-15,2.56222e-15,25.906411,201471113010003,107935808010010
35.277355638754,-5.0994827700634,872,3,-1.23351,3.540931e-17,3.913593e-18,29.234371,1.261119e-14,2.92238e-15,26.020431,201471113010003,107935807010004
35.285087190169,-3.6988453706331,873,1,-1.67712,5.343765e-17,2.679553e-18,29.82595,1.100731e-15,1.33266e-15,25.456173,200379825010027,100379825010027
35.29242125425,-4.9238345968476,874,1,-1.251569,3.807432e-17,2.632765e-18,29.178889,1.25789e-14,2.69403e-15,25.917895,201126808010017,100379820010016
35.295622348134,-4.2338218766877,875,2,-1.730729,2.922122e-16,4.766958e-18,30.556961,4.379375e-15,1.72194e-15,26.047506,200379824010017,100379824010017
35.295976981305,-4.2340952262784,875,2,-1.756975,3.229448e-16,3.187979e-17,30.600391,4.134834e-15,1.6544e-15,26.022552,200379824010017,107851009010021
35.300227172105,-4.1966232006993,876,3,-1.629148,3.941797e-16,7.472343e-18,30.748064,1.05172e-14,5.27381e-15,26.503281,200379824010007,107935810010005
35.300569226744,-4.1968806388182,876,3,-1.571162,2.779945e-16,8.410097e-18,30.596406,1.050329e-14,2.45071e-15,26.502706,200379824010007,107851015010011
35.300739362917,-4.1966979361513,876,3,-1.614299,3.613061e-16,4.913452e-18,30.710245,1.053829e-14,2.45519e-15,26.504151,200379824010007,100379824010007
35.311542129524,-5.142696907386,877,3,-1.436137,2.587252e-16,1.612678e-17,30.146007,2.68035e-14,3.11802e-15,26.404119,201471113010002,107935807010001
35.311631057204,-5.1424892594904,877,3,-1.39238,2.097233e-16,1.73907e-17,30.054815,2.824929e-14,2.76166e-15,26.426935,201471113010002,107851011010002
35.311684139987,-5.1425339432678,877,3,-1.449076,1.963485e-16,6.564209e-18,30.026196,1.882199e-14,2.63442e-15,26.250593,201471113010002,101471113010002
35.31238383474,-4.5321492790808,878,4,-1.378188,7.565112e-17,3.950383e-18,30.08245,8.841936e-15,3.22066e-15,26.491549,200379821010008,107935806010020
35.312578418022,-4.5321570603491,878,4,-1.358013,1.053555e-16,4.768642e-18,30.226292,1.38981e-14,2.32352e-15,26.687957,200379821010008,107851014010007
35.312682166191,-4.5322140299936,878,4,-1.392491,1.133197e-16,2.589417e-18,30.25794,1.21554e-14,2.26181e-15,26.629771,200379821010008,100379821010008
35.312885251861,-4.5318260181573,878,4,-1.460631,9.399059e-17,4.219469e-18,30.176719,6.698975e-15,3.42571e-15,26.37101,200379821010008,107935809010005
35.326886616202,-4.3774467000865,879,3,-1.589019,2.440276e-16,8.583226e-18,29.959739,1.07485e-14,4.00298e-15,25.819512,200379821010004,107935809010001
35.326893733972,-4.3775018037162,879,3,-1.444846,1.746976e-16,4.587029e-18,29.814587,1.82744e-14,2.94756e-15,26.050007,200379821010004,100379821010004
35.326902217116,-4.3775156948634,879,3,-1.532995,3.058263e-16,3.93441e-17,30.057775,1.88519e-14,2.22841e-15,26.063519,200379821010004,107851014010001
35.334549671663,-4.1260173826521,880,2,-1.623514,1.954264e-16,1.478249e-17,30.449713,5.374739e-15,1.44578e-15,26.219608,200379824010009,107851015010019
35.334621865039,-4.1263476087388,880,2,-1.656756,3.988515e-16,7.279393e-18,30.759541,8.986124e-15,2.83334e-15,26.442823,200379824010009,107935810010002
35.336191486266,-5.2048783896568,881,3,-1.673049,2.632114e-16,3.562965e-17,30.16203,6.55931e-15,1.33697e-15,25.802862,201471113010017,107851011010004
35.336349755376,-5.2050321568845,881,3,-1.621223,1.380262e-16,5.376401e-18,29.881687,4.694066e-15,1.45328e-15,25.657553,201471113010017,101471113010017
35.336409420294,-5.2047446264632,881,3,-1.823133,2.256725e-16,1.58246e-17,30.095204,2.285521e-15,1.13161e-15,25.344989,201471113010017,107935807010021
35.343512972154,-3.0976758923765,882,1,-1.68988,3.505761e-16,5.017929e-18,30.415296,7.472513e-15,1.86375e-15,26.012273,200379827010002,100379827010002
35.35208690919,-5.0349624905341,883,4,-1.818355,5.177928e-16,2.235261e-17,30.740087,4.743272e-15,1.94659e-15,26.00232,201471113010012,107935808010015
35.352197136202,-5.0348370838209,883,4,-1.707094,7.358664e-16,3.896578e-17,30.89273,1.314059e-14,1.99592e-15,26.444857,201471113010012,107851012010006
35.35222918924,-5.0350503984203,883,4,-1.739445,6.244749e-16,1.852466e-17,30.821446,9.184151e-15,3.10625e-15,26.289281,201471113010012,107935807010019
35.352404615573,-5.0347076410133,883,4,-1.839708,1.067004e-15,8.920048e-18,31.054097,8.599061e-15,2.22441e-15,26.260693,201471113010012,101471113010012
35.354509988211,-5.9439238904806,884,1,-1.549212,3.42391e-17,2.684495e-18,28.800959,2.115179e-15,3.06165e-15,24.764451,204049655010011,104049655010011
35.355123484791,-4.149090319141,885,3,-1.704087,7.106946e-16,7.419669e-18,31.001724,1.211109e-14,3.75999e-15,26.561684,200379824010016,104049606010006
35.355239147737,-4.1490895460696,885,3,-1.734733,9.252136e-16,3.857891e-17,31.116283,1.31188e-14,1.99216e-15,26.596395,200379824010016,107851015010002
35.355284872808,-4.1492305386107,885,3,-1.728464,6.958987e-16,8.087783e-18,30.992587,1.02455e-14,2.96094e-15,26.489034,200379824010016,107935810010004
35.370846948275,-3.9107143062624,886,1,-1.313608,4.216201e-17,2.70032e-18,29.462494,8.716542e-15,2.28514e-15,26.039858,200379825010006,100379825010006
35.371803178791,-3.1762382914301,887,1,-1.347808,6.372321e-17,2.395775e-18,29.924051,9.357965e-15,1.89503e-15,26.412304,200379827010004,100379827010004
35.381426239885,-3.2006136237625,888,1,-1.490541,6.699292e-17,2.304632e-18,30.039578,3.968111e-15,1.45866e-15,26.155939,200379827010016,100379827010016
35.386080038737,-3.7335851507222,889,2,-1.317548,1.667035e-16,3.917066e-18,30.351275,2.920432e-14,1.38335e-15,26.918373,200379825010001,106042801010001
35.386133066047,-3.7336119437102,889,2,-1.374314,2.695688e-16,5.183504e-18,30.56,3.359427e-14,4.86155e-15,26.979191,200379825010001,100379825010001
35.390955279168,-5.8118614125896,890,2,-1.779081,1.009585e-15,7.776747e-18,30.131856,1.63152e-14,3.97973e-15,25.496419,204049655010001,104049655010001
35.3910722993,-5.8119493506452,890,2,-1.83876,6.19709e-16,6.819456e-18,29.919901,7.000717e-15,1.98428e-15,25.128969,204049655010001,105539107010031
35.392835849078,-4.5068271542794,891,4,-1.56257,2.11473e-16,1.671874e-17,29.979711,1.0586e-14,3.72649e-15,25.908399,200379821010005,107935806010009
35.393006774871,-4.5071867174553,891,4,-1.54858,4.466485e-16,3.989881e-17,30.304422,2.431599e-14,3.8339e-15,26.269559,200379821010005,107851013010002
35.393014850372,-4.5069529422417,891,4,-1.452562,1.162436e-16,4.133113e-18,29.719825,1.12583e-14,2.03049e-15,25.93514,200379821010005,100379821010005
35.393075229027,-4.5070376174602,891,4,-1.567794,4.033127e-16,3.985525e-17,30.260098,1.956622e-14,2.30485e-15,26.175174,200379821010005,107851014010002
